capture_id,planter_id,captured_at,lat,lon,species,country_name,verification_status,survived
cap_6166,215,2023-02-21 05:56:00,-1.271591,36.857894,Mango,Kenya,unverified,1
cap_6167,95,2024-11-17 03:38:00,8.454757,-13.170514,Mango,Sierra Leone,unverified,1
cap_6168,68,2023-11-22 16:10:00,8.491354,-13.225248,Acacia,Sierra Leone,verified,1
cap_6169,280,2023-10-09 02:26:00,17.320194,-88.462781,Mango,Belize,verified,1
cap_6170,69,2024-08-14 12:45:00,17.259972,-88.5293,Neem,Belize,verified,1
cap_6171,329,2024-08-26 01:57:00,-1.33286,36.748557,Mahogany,Kenya,verified,1
cap_6172,428,2023-06-28 07:41:00,20.538445,78.923749,Neem,India,verified,0
cap_6173,206,2023-02-24 08:43:00,20.555898,79.026114,Mango,India,verified,1
cap_6174,155,2024-07-18 10:20:00,3.848302,11.540842,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_6175,393,2024-06-20 10:37:00,20.583137,78.990984,Mango,India,unverified,1
cap_6176,42,2023-10-04 02:18:00,12.884315,121.844203,Neem,Philippines,unverified,1
cap_6177,177,2024-10-07 06:38:00,1.311722,32.241679,Avocado,Uganda,verified,1
cap_6178,137,2024-04-15 20:31:00,17.124622,-88.471767,Mahogany,Belize,verified,0
cap_6179,231,2023-01-21 19:23:00,-1.325031,36.830526,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_6180,120,2023-02-08 16:23:00,3.854786,11.527488,Mahogany,Cameroon,verified,0
cap_6181,330,2024-04-26 17:51:00,3.844675,11.542379,Avocado,Cameroon,verified,0
cap_6182,405,2023-10-02 16:24:00,1.453817,32.274426,Avocado,Uganda,verified,1
cap_6183,105,2024-09-29 20:12:00,17.207891,-88.539324,Acacia,Belize,verified,0
cap_6184,91,2024-09-29 20:56:00,12.794626,121.811795,Mango,Philippines,unverified,0
cap_6185,100,2023-12-15 16:14:00,20.588352,78.95698,Avocado,India,verified,1
cap_6186,353,2023-06-02 19:45:00,20.595003,79.004203,Mahogany,India,verified,0
cap_6187,144,2024-08-03 22:59:00,1.396599,32.215209,Avocado,Uganda,verified,1
cap_6188,19,2024-02-06 14:22:00,-1.313037,36.815234,Neem,Kenya,unverified,1
cap_6189,18,2024-01-11 05:31:00,8.357652,-13.262904,Neem,Sierra Leone,unverified,1
cap_6190,20,2024-04-06 19:41:00,3.814905,11.531732,Acacia,Cameroon,unverified,1
cap_6191,93,2023-06-22 00:39:00,17.190708,-88.53804,Cashew,Belize,unverified,1
cap_6192,221,2024-10-30 11:13:00,17.229137,-88.505069,Moringa,Belize,verified,0
cap_6193,201,2024-09-16 12:10:00,20.598305,78.918312,Cashew,India,verified,1
cap_6194,473,2024-09-06 01:18:00,1.342507,32.312835,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_6195,341,2024-06-27 16:55:00,20.66804,78.948895,Mango,India,verified,0
cap_6196,100,2024-06-05 13:47:00,20.496854,78.904135,Rhizophora mucronata (Red Mangrove),India,verified,1
cap_6197,96,2024-06-27 05:29:00,3.808653,11.463745,Avocado,Cameroon,verified,1
cap_6198,217,2024-02-04 22:53:00,1.36019,32.312719,Mahogany,Uganda,verified,0
cap_6199,205,2023-04-26 20:35:00,3.791496,11.535291,Cashew,Cameroon,verified,0
cap_6200,347,2023-09-19 00:51:00,17.155037,-88.498923,Mango,Belize,verified,1
cap_6201,39,2023-09-11 15:46:00,17.163992,-88.465511,Neem,Belize,unverified,1
cap_6202,32,2023-01-13 13:57:00,12.811044,121.724674,Neem,Philippines,verified,0
cap_6203,14,2024-10-01 04:47:00,3.881933,11.456148,Mango,Cameroon,verified,1
cap_6204,81,2023-09-12 14:58:00,-1.213541,36.846326,Mahogany,Kenya,verified,1
cap_6205,423,2024-06-08 17:55:00,-1.272146,36.790809,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_6206,43,2024-08-11 13:31:00,-1.235236,36.743874,Avocado,Kenya,verified,1
cap_6207,427,2024-05-15 20:16:00,20.646152,78.973151,Neem,India,unverified,1
cap_6208,41,2024-09-08 05:15:00,17.267121,-88.537222,Rhizophora mucronata (Red Mangrove),Belize,verified,1
cap_6209,255,2024-07-23 00:37:00,17.161339,-88.508737,Mahogany,Belize,verified,1
cap_6210,458,2024-09-10 21:06:00,12.897643,121.801537,Acacia,Philippines,verified,1
cap_6211,463,2024-10-12 21:13:00,3.939232,11.510778,Acacia,Cameroon,verified,1
cap_6212,397,2024-06-22 21:45:00,20.643569,78.917824,Avocado,India,verified,1
cap_6213,359,2023-10-30 22:20:00,1.329192,32.366452,Mahogany,Uganda,verified,0
cap_6214,260,2023-01-03 07:22:00,1.381436,32.261041,Avocado,Uganda,verified,0
cap_6215,139,2024-05-27 11:35:00,8.455186,-13.197127,Moringa,Sierra Leone,verified,0
cap_6216,43,2023-08-08 16:52:00,-1.266295,36.784104,Mahogany,Kenya,verified,1
cap_6217,144,2024-10-24 05:06:00,1.293443,32.238566,Cashew,Uganda,unverified,1
cap_6218,156,2023-02-11 05:15:00,12.857329,121.86887,Mahogany,Philippines,verified,1
cap_6219,96,2024-01-04 21:15:00,3.908676,11.429609,Neem,Cameroon,verified,1
cap_6220,295,2024-05-26 16:47:00,3.873531,11.537618,Neem,Cameroon,unverified,0
cap_6221,7,2023-08-03 19:47:00,1.332852,32.368169,Mango,Uganda,unverified,1
cap_6222,260,2024-10-03 17:03:00,1.399131,32.347381,Rhizophora mucronata (Red Mangrove),Uganda,verified,0
cap_6223,472,2024-07-12 10:45:00,17.19051,-88.527938,Cashew,Belize,verified,1
cap_6224,480,2024-01-17 13:38:00,3.814412,11.397498,Mahogany,Cameroon,unverified,0
cap_6225,323,2023-03-22 10:02:00,8.503231,-13.227692,Acacia,Sierra Leone,verified,1
cap_6226,123,2024-11-28 18:38:00,12.776489,121.788799,Avocado,Philippines,verified,1
cap_6227,377,2023-03-10 21:44:00,8.494041,-13.241266,Avocado,Sierra Leone,verified,1
cap_6228,358,2023-11-13 22:10:00,3.836183,11.512367,Mango,Cameroon,verified,1
cap_6229,200,2024-08-19 03:36:00,3.854306,11.5091,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_6230,149,2024-01-28 23:29:00,8.517404,-13.156534,Neem,Sierra Leone,verified,1
cap_6231,454,2024-01-29 06:18:00,8.398181,-13.290781,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_6232,188,2023-03-21 08:37:00,12.912486,121.758352,Avocado,Philippines,verified,1
cap_6233,244,2024-10-07 22:03:00,17.101728,-88.514055,Cashew,Belize,verified,0
cap_6234,323,2024-01-28 20:51:00,8.385641,-13.274412,Avocado,Sierra Leone,verified,1
cap_6235,57,2023-10-02 17:42:00,8.521474,-13.301504,Rhizophora mucronata (Red Mangrove),Sierra Leone,unverified,0
cap_6236,25,2023-09-24 02:41:00,3.774435,11.426559,Avocado,Cameroon,verified,1
cap_6237,370,2024-03-23 16:57:00,1.424356,32.318944,Acacia,Uganda,verified,0
cap_6238,150,2023-02-10 05:36:00,1.367277,32.353706,Neem,Uganda,unverified,1
cap_6239,173,2024-02-20 18:06:00,3.772755,11.489754,Cashew,Cameroon,unverified,1
cap_6240,213,2023-07-26 22:50:00,20.583835,78.989923,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_6241,116,2024-11-06 22:31:00,12.922842,121.762501,Cashew,Philippines,unverified,0
cap_6242,87,2024-07-01 12:42:00,17.296064,-88.422961,Acacia,Belize,verified,1
cap_6243,271,2024-07-23 23:55:00,1.33182,32.336005,Avocado,Uganda,verified,1
cap_6244,146,2024-01-06 23:36:00,3.768513,11.488894,Mango,Cameroon,verified,1
cap_6245,463,2023-03-01 20:51:00,3.828446,11.534285,Avocado,Cameroon,verified,0
cap_6246,84,2024-06-12 01:44:00,1.342225,32.308134,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_6247,215,2023-05-31 23:17:00,-1.376609,36.793868,Mango,Kenya,verified,1
cap_6248,449,2023-07-26 12:54:00,13.014366,121.801433,Mango,Philippines,unverified,1
cap_6249,477,2024-11-20 23:30:00,12.864809,121.847696,Mango,Philippines,verified,1
cap_6250,311,2023-10-02 08:58:00,3.912303,11.47147,Avocado,Cameroon,verified,1
cap_6251,285,2024-10-11 14:11:00,20.531869,79.010197,Mango,India,unverified,1
cap_6252,219,2024-01-03 00:14:00,17.129196,-88.407112,Moringa,Belize,unverified,1
cap_6253,403,2023-01-28 11:36:00,1.366954,32.311,Moringa,Uganda,unverified,1
cap_6254,47,2023-08-18 05:31:00,8.453565,-13.284722,Mahogany,Sierra Leone,verified,1
cap_6255,101,2024-09-16 03:40:00,-1.298438,36.895889,Moringa,Kenya,verified,0
cap_6256,387,2024-04-22 17:27:00,1.388139,32.357418,Rhizophora mucronata (Red Mangrove),Uganda,verified,0
cap_6257,186,2023-10-28 11:27:00,12.867175,121.693354,Acacia,Philippines,verified,1
cap_6258,476,2024-04-25 10:58:00,8.442348,-13.166077,Acacia,Sierra Leone,verified,1
cap_6259,310,2023-03-17 19:43:00,17.238629,-88.612301,Mango,Belize,unverified,1
cap_6260,380,2024-10-31 12:07:00,3.846255,11.60462,Mahogany,Cameroon,verified,0
cap_6261,375,2024-10-13 10:18:00,1.398118,32.302794,Neem,Uganda,verified,0
cap_6262,78,2024-01-30 20:41:00,3.835943,11.510968,Moringa,Cameroon,unverified,1
cap_6263,361,2024-08-15 15:54:00,8.477273,-13.21738,Mango,Sierra Leone,verified,0
cap_6264,434,2023-11-21 18:11:00,12.930494,121.779208,Mahogany,Philippines,verified,1
cap_6265,315,2024-11-18 13:23:00,-1.310352,36.859743,Acacia,Kenya,verified,1
cap_6266,45,2023-09-19 12:44:00,20.60774,78.923461,Neem,India,verified,1
cap_6267,144,2024-08-03 21:09:00,1.392444,32.290939,Avocado,Uganda,verified,1
cap_6268,363,2024-10-19 18:57:00,8.406549,-13.192662,Moringa,Sierra Leone,verified,0
cap_6269,161,2024-08-11 19:51:00,3.775969,11.460177,Acacia,Cameroon,unverified,1
cap_6270,228,2024-10-03 21:25:00,3.881346,11.511387,Acacia,Cameroon,verified,0
cap_6271,299,2023-05-22 12:49:00,-1.255706,36.819658,Avocado,Kenya,verified,1
cap_6272,119,2023-06-16 15:43:00,-1.198854,36.828922,Mango,Kenya,verified,1
cap_6273,276,2024-02-12 08:01:00,3.838315,11.422431,Moringa,Cameroon,verified,1
cap_6274,322,2024-04-06 14:37:00,-1.244307,36.829525,Avocado,Kenya,verified,1
cap_6275,466,2023-09-22 21:12:00,12.859595,121.731595,Avocado,Philippines,unverified,1
cap_6276,307,2023-04-29 13:13:00,3.789903,11.482226,Mango,Cameroon,verified,0
cap_6277,317,2024-10-09 18:07:00,17.189072,-88.585486,Avocado,Belize,verified,1
cap_6278,307,2024-08-19 11:11:00,3.860851,11.493837,Mahogany,Cameroon,verified,0
cap_6279,99,2023-07-05 15:39:00,-1.353144,36.801675,Acacia,Kenya,verified,1
cap_6280,94,2023-06-23 11:34:00,20.517899,78.94308,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_6281,396,2023-09-01 14:53:00,1.339368,32.184562,Acacia,Uganda,verified,0
cap_6282,126,2024-03-03 22:54:00,3.764573,11.564564,Moringa,Cameroon,verified,1
cap_6283,277,2023-05-05 10:17:00,3.849186,11.460696,Mahogany,Cameroon,verified,1
cap_6284,360,2023-12-14 23:10:00,3.858585,11.513581,Avocado,Cameroon,verified,0
cap_6285,331,2023-11-22 18:08:00,20.612552,78.954548,Neem,India,verified,0
cap_6286,331,2023-05-10 09:28:00,20.560502,78.926942,Neem,India,verified,1
cap_6287,81,2024-09-23 10:13:00,-1.358854,36.817229,Avocado,Kenya,verified,1
cap_6288,61,2023-08-15 03:47:00,20.672318,78.903724,Moringa,India,verified,1
cap_6289,414,2023-01-20 07:03:00,1.263855,32.273396,Neem,Uganda,unverified,1
cap_6290,138,2024-01-20 18:41:00,3.878088,11.422046,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_6291,218,2024-05-06 07:08:00,12.846484,121.820456,Cashew,Philippines,verified,1
cap_6292,60,2023-02-16 13:20:00,12.788242,121.72217,Mango,Philippines,unverified,0
cap_6293,319,2024-09-29 14:42:00,20.633498,78.972448,Moringa,India,verified,0
cap_6294,161,2023-02-10 20:23:00,3.85507,11.431853,Acacia,Cameroon,unverified,0
cap_6295,375,2023-12-05 00:19:00,1.332403,32.263419,Avocado,Uganda,unverified,1
cap_6296,171,2023-01-16 21:46:00,20.715545,78.955658,Neem,India,unverified,1
cap_6297,179,2023-03-28 17:00:00,-1.328036,36.928382,Mahogany,Kenya,verified,0
cap_6298,286,2023-01-09 22:00:00,1.429752,32.296744,Acacia,Uganda,unverified,1
cap_6299,32,2023-03-11 18:54:00,12.862084,121.704907,Rhizophora mucronata (Red Mangrove),Philippines,verified,1
cap_6300,56,2024-06-27 04:29:00,-1.312647,36.70553,Mahogany,Kenya,verified,0
cap_6301,308,2024-06-29 09:27:00,8.489981,-13.173411,Cashew,Sierra Leone,verified,1
cap_6302,63,2023-10-06 12:47:00,3.92432,11.437063,Mahogany,Cameroon,unverified,1
cap_6303,82,2023-11-06 09:11:00,17.213484,-88.460077,Mahogany,Belize,verified,0
cap_6304,183,2024-04-10 10:38:00,-1.335885,36.839879,Neem,Kenya,verified,0
cap_6305,309,2023-12-28 11:58:00,-1.278774,36.906975,Neem,Kenya,verified,1
cap_6306,319,2023-05-02 07:20:00,20.461038,79.056238,Cashew,India,verified,1
cap_6307,474,2024-10-21 04:51:00,1.392011,32.303271,Mango,Uganda,verified,1
cap_6308,188,2023-06-08 21:30:00,12.861201,121.705443,Acacia,Philippines,verified,1
cap_6309,383,2023-05-04 04:31:00,8.505352,-13.150953,Avocado,Sierra Leone,verified,1
cap_6310,147,2024-04-01 09:14:00,12.833881,121.768365,Moringa,Philippines,unverified,1
cap_6311,213,2023-03-05 23:36:00,20.573294,78.879722,Moringa,India,unverified,0
cap_6312,6,2024-11-20 07:58:00,-1.226811,36.816612,Avocado,Kenya,unverified,1
cap_6313,258,2023-10-21 12:42:00,20.620923,78.823451,Neem,India,verified,1
cap_6314,119,2024-09-01 22:22:00,-1.253003,36.80148,Moringa,Kenya,verified,0
cap_6315,101,2023-05-16 08:37:00,-1.295224,36.809822,Avocado,Kenya,verified,1
cap_6316,390,2024-11-27 12:03:00,1.341079,32.300225,Cashew,Uganda,verified,1
cap_6317,255,2023-11-16 02:54:00,17.266157,-88.550056,Mahogany,Belize,verified,1
cap_6318,423,2023-09-11 15:28:00,-1.313498,36.858616,Avocado,Kenya,verified,0
cap_6319,152,2024-11-17 13:01:00,1.397656,32.349913,Neem,Uganda,verified,1
cap_6320,118,2023-01-23 10:36:00,8.495881,-13.229188,Acacia,Sierra Leone,verified,0
cap_6321,187,2023-08-23 15:21:00,3.907283,11.483818,Acacia,Cameroon,verified,0
cap_6322,182,2023-03-07 23:17:00,8.560397,-13.170253,Mahogany,Sierra Leone,verified,1
cap_6323,234,2024-10-21 14:59:00,1.37866,32.335908,Mango,Uganda,verified,0
cap_6324,361,2024-08-07 22:58:00,8.447443,-13.237076,Mahogany,Sierra Leone,verified,0
cap_6325,71,2023-01-27 21:52:00,3.872605,11.522353,Cashew,Cameroon,verified,1
cap_6326,416,2024-05-07 04:37:00,12.892487,121.752514,Avocado,Philippines,verified,1
cap_6327,238,2024-09-15 11:04:00,-1.345848,36.744659,Rhizophora mucronata (Red Mangrove),Kenya,verified,0
cap_6328,481,2023-05-13 17:00:00,1.389864,32.28346,Avocado,Uganda,unverified,1
cap_6329,218,2023-10-28 18:14:00,12.894926,121.799381,Rhizophora mucronata (Red Mangrove),Philippines,verified,1
cap_6330,33,2024-03-31 14:21:00,1.320312,32.25377,Mango,Uganda,verified,0
cap_6331,291,2023-01-10 17:44:00,-1.285927,36.823671,Mango,Kenya,unverified,0
cap_6332,383,2024-06-15 16:22:00,8.460016,-13.320089,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_6333,235,2023-12-07 04:31:00,12.876313,121.781457,Avocado,Philippines,verified,1
cap_6334,398,2023-07-22 17:36:00,20.54776,78.940148,Moringa,India,verified,0
cap_6335,241,2024-02-11 09:00:00,17.079893,-88.466686,Mahogany,Belize,verified,1
cap_6336,96,2023-11-11 15:15:00,3.827375,11.532262,Cashew,Cameroon,verified,1
cap_6337,328,2023-03-12 05:25:00,20.596331,78.902492,Moringa,India,verified,1
cap_6338,191,2023-08-15 23:40:00,3.797445,11.471923,Rhizophora mucronata (Red Mangrove),Cameroon,unverified,0
cap_6339,416,2023-12-31 20:55:00,12.816427,121.838369,Acacia,Philippines,verified,1
cap_6340,170,2024-02-12 12:54:00,3.803664,11.508134,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_6341,98,2024-11-09 19:44:00,8.449302,-13.25337,Acacia,Sierra Leone,verified,1
cap_6342,142,2024-01-23 12:14:00,12.779541,121.755411,Mahogany,Philippines,verified,0
cap_6343,421,2024-07-30 17:55:00,12.784849,121.764049,Moringa,Philippines,verified,0
cap_6344,326,2023-01-16 03:49:00,20.557754,78.922924,Cashew,India,verified,1
cap_6345,267,2023-05-23 03:26:00,-1.260587,36.806198,Neem,Kenya,unverified,1
cap_6346,462,2024-02-17 19:23:00,-1.376655,36.726422,Cashew,Kenya,verified,0
cap_6347,421,2023-11-26 03:18:00,12.901126,121.842072,Mango,Philippines,verified,1
cap_6348,477,2024-03-10 10:49:00,12.915121,121.743603,Neem,Philippines,unverified,1
cap_6349,67,2023-06-29 01:07:00,12.821384,121.725041,Moringa,Philippines,verified,1
cap_6350,207,2023-01-30 17:06:00,17.073876,-88.591792,Rhizophora mucronata (Red Mangrove),Belize,verified,0
cap_6351,376,2024-04-16 15:34:00,17.243589,-88.477386,Acacia,Belize,verified,1
cap_6352,348,2023-09-13 18:46:00,1.381119,32.364631,Moringa,Uganda,unverified,1
cap_6353,348,2023-03-05 21:34:00,1.43613,32.249913,Mango,Uganda,verified,0
cap_6354,1,2023-02-16 14:27:00,17.155137,-88.506258,Mango,Belize,verified,0
cap_6355,359,2024-08-18 03:23:00,1.388914,32.258403,Moringa,Uganda,verified,1
cap_6356,252,2023-01-17 05:03:00,12.894726,121.802281,Rhizophora mucronata (Red Mangrove),Philippines,verified,1
cap_6357,446,2023-04-07 21:46:00,3.80048,11.518865,Avocado,Cameroon,verified,0
cap_6358,469,2024-11-13 15:44:00,12.796267,121.704297,Moringa,Philippines,verified,0
cap_6359,308,2023-03-11 16:50:00,8.442472,-13.323499,Neem,Sierra Leone,verified,1
cap_6360,495,2023-12-14 15:14:00,8.458312,-13.240943,Moringa,Sierra Leone,verified,1
cap_6361,472,2024-08-14 18:41:00,17.1112,-88.515563,Mango,Belize,verified,1
cap_6362,223,2023-09-15 12:42:00,1.413955,32.276282,Avocado,Uganda,verified,1
cap_6363,378,2024-07-15 15:06:00,8.442647,-13.219979,Avocado,Sierra Leone,verified,0
cap_6364,226,2023-02-27 03:16:00,8.455995,-13.283911,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_6365,206,2024-09-27 17:19:00,20.620841,78.946345,Neem,India,unverified,1
cap_6366,399,2023-12-31 15:37:00,12.914352,121.732318,Avocado,Philippines,verified,1
cap_6367,437,2024-06-24 12:50:00,20.642386,78.95782,Avocado,India,unverified,0
cap_6368,95,2023-07-12 22:23:00,8.49473,-13.284901,Moringa,Sierra Leone,verified,1
cap_6369,112,2024-04-22 01:50:00,20.510249,78.916282,Avocado,India,verified,1
cap_6370,413,2023-07-05 18:30:00,3.761514,11.487386,Cashew,Cameroon,verified,1
cap_6371,126,2024-10-27 16:49:00,3.819127,11.4551,Mahogany,Cameroon,unverified,1
cap_6372,417,2024-05-28 09:25:00,-1.262035,36.86927,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_6373,246,2024-02-10 00:02:00,20.587638,78.947486,Rhizophora mucronata (Red Mangrove),India,unverified,1
cap_6374,28,2023-03-24 04:17:00,-1.303642,36.836502,Cashew,Kenya,verified,1
cap_6375,438,2023-01-19 06:10:00,-1.314766,36.839614,Moringa,Kenya,verified,1
cap_6376,315,2024-01-14 13:36:00,-1.302509,36.78005,Cashew,Kenya,verified,1
cap_6377,295,2024-05-19 14:24:00,3.914104,11.482465,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_6378,339,2024-05-23 17:59:00,20.476723,79.015687,Acacia,India,verified,0
cap_6379,419,2024-02-26 01:19:00,17.154826,-88.489518,Cashew,Belize,unverified,1
cap_6380,334,2024-06-13 13:04:00,20.593244,78.962984,Mango,India,verified,1
cap_6381,104,2023-02-20 17:10:00,3.859461,11.534609,Moringa,Cameroon,unverified,1
cap_6382,261,2023-08-09 01:31:00,8.483504,-13.218626,Mango,Sierra Leone,verified,1
cap_6383,179,2024-07-20 21:06:00,-1.383423,36.784335,Mango,Kenya,unverified,1
cap_6384,21,2023-09-11 20:30:00,20.522708,78.988974,Neem,India,verified,1
cap_6385,302,2023-05-24 21:07:00,-1.29626,36.812315,Acacia,Kenya,unverified,0
cap_6386,62,2024-11-26 13:37:00,8.526187,-13.202487,Neem,Sierra Leone,verified,1
cap_6387,463,2023-02-02 09:40:00,3.896064,11.487461,Mango,Cameroon,verified,1
cap_6388,50,2024-11-06 04:32:00,-1.332349,36.827771,Neem,Kenya,verified,1
cap_6389,237,2024-04-09 22:13:00,1.322473,32.280612,Cashew,Uganda,verified,1
cap_6390,185,2024-05-02 23:48:00,1.478022,32.326274,Moringa,Uganda,verified,0
cap_6391,179,2024-11-20 06:47:00,-1.33993,36.686698,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_6392,94,2023-02-07 00:44:00,20.595701,78.942923,Avocado,India,verified,1
cap_6393,467,2023-08-17 03:02:00,20.667498,79.006894,Moringa,India,verified,1
cap_6394,463,2024-07-03 22:08:00,3.882779,11.501002,Acacia,Cameroon,unverified,1
cap_6395,116,2023-12-17 20:49:00,12.782031,121.755346,Acacia,Philippines,verified,1
cap_6396,446,2023-11-17 00:21:00,3.755453,11.560692,Moringa,Cameroon,unverified,1
cap_6397,372,2024-06-14 06:03:00,3.995987,11.518334,Rhizophora mucronata (Red Mangrove),Cameroon,unverified,0
cap_6398,216,2023-09-30 17:33:00,-1.284737,36.84529,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_6399,435,2024-01-11 04:14:00,8.458967,-13.223313,Avocado,Sierra Leone,unverified,1
cap_6400,34,2023-02-27 17:21:00,-1.327191,36.860428,Avocado,Kenya,verified,1
cap_6401,458,2024-04-30 19:03:00,12.91624,121.727014,Moringa,Philippines,unverified,0
cap_6402,432,2023-12-09 19:24:00,12.929131,121.676955,Rhizophora mucronata (Red Mangrove),Philippines,verified,1
cap_6403,114,2023-01-28 14:18:00,8.442861,-13.325668,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_6404,61,2023-02-01 23:54:00,20.592291,78.921597,Neem,India,verified,0
cap_6405,89,2024-03-25 09:03:00,-1.210024,36.875944,Mahogany,Kenya,verified,1
cap_6406,379,2024-01-19 21:59:00,20.591377,79.029758,Acacia,India,unverified,1
cap_6407,119,2023-04-17 08:25:00,-1.297562,36.869308,Mango,Kenya,verified,1
cap_6408,79,2023-12-27 11:39:00,8.541747,-13.188759,Moringa,Sierra Leone,verified,1
cap_6409,247,2024-07-20 07:22:00,3.893448,11.513775,Neem,Cameroon,verified,1
cap_6410,484,2023-09-14 10:38:00,3.902386,11.537091,Mango,Cameroon,verified,1
cap_6411,499,2023-12-24 21:00:00,-1.368702,36.874979,Moringa,Kenya,unverified,1
cap_6412,364,2024-07-12 23:40:00,20.59645,78.964428,Mango,India,verified,0
cap_6413,470,2023-05-28 18:29:00,-1.319327,36.88587,Rhizophora mucronata (Red Mangrove),Kenya,unverified,1
cap_6414,232,2023-04-15 03:53:00,12.881791,121.744613,Mango,Philippines,verified,1
cap_6415,81,2023-09-30 12:38:00,-1.343783,36.834896,Moringa,Kenya,verified,1
cap_6416,112,2023-01-25 10:56:00,20.723346,78.925828,Acacia,India,verified,0
cap_6417,210,2024-06-18 06:04:00,17.303132,-88.507136,Mahogany,Belize,verified,0
cap_6418,416,2023-07-09 23:46:00,12.917842,121.757996,Cashew,Philippines,verified,1
cap_6419,127,2023-04-21 22:04:00,8.528028,-13.259579,Mahogany,Sierra Leone,verified,0
cap_6420,102,2023-07-02 17:22:00,20.655851,78.951315,Moringa,India,unverified,1
cap_6421,9,2024-03-09 18:00:00,3.938792,11.533696,Mahogany,Cameroon,unverified,0
cap_6422,179,2024-02-21 15:44:00,-1.223488,36.697405,Neem,Kenya,verified,1
cap_6423,441,2023-03-31 06:08:00,1.322828,32.418102,Moringa,Uganda,verified,1
cap_6424,410,2023-05-13 02:51:00,20.58327,78.929566,Mango,India,verified,1
cap_6425,473,2024-01-04 19:57:00,1.437332,32.332285,Mango,Uganda,unverified,1
cap_6426,412,2023-11-19 18:56:00,12.913333,121.75528,Acacia,Philippines,verified,1
cap_6427,235,2024-01-16 20:07:00,12.849492,121.809361,Avocado,Philippines,verified,1
cap_6428,8,2024-03-23 19:37:00,8.448157,-13.156568,Mahogany,Sierra Leone,verified,1
cap_6429,352,2024-10-24 09:49:00,17.189213,-88.460586,Cashew,Belize,verified,1
cap_6430,99,2023-02-19 10:16:00,-1.360717,36.878558,Mahogany,Kenya,verified,1
cap_6431,5,2023-09-08 02:07:00,20.572534,78.913127,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_6432,71,2023-01-19 00:44:00,3.858621,11.431951,Mahogany,Cameroon,verified,0
cap_6433,106,2023-08-15 06:36:00,1.462169,32.348991,Moringa,Uganda,verified,1
cap_6434,327,2023-06-08 19:19:00,8.28391,-13.270964,Moringa,Sierra Leone,verified,1
cap_6435,97,2024-03-07 00:38:00,8.458437,-13.196828,Acacia,Sierra Leone,verified,1
cap_6436,257,2023-04-25 06:40:00,12.839365,121.764474,Cashew,Philippines,verified,0
cap_6437,61,2024-10-16 18:33:00,20.56685,78.949705,Mahogany,India,verified,1
cap_6438,303,2023-03-28 14:18:00,-1.283619,36.85268,Avocado,Kenya,verified,1
cap_6439,375,2024-04-22 10:51:00,1.302363,32.374898,Cashew,Uganda,verified,1
cap_6440,465,2023-05-23 15:53:00,20.619874,78.937526,Avocado,India,verified,1
cap_6441,388,2024-10-15 05:49:00,8.496601,-13.310578,Avocado,Sierra Leone,verified,1
cap_6442,91,2024-05-23 15:35:00,12.822153,121.747384,Rhizophora mucronata (Red Mangrove),Philippines,verified,0
cap_6443,298,2023-02-20 07:48:00,-1.195944,36.783636,Acacia,Kenya,verified,1
cap_6444,343,2024-11-08 13:28:00,20.568205,78.864845,Neem,India,verified,0
cap_6445,96,2023-12-16 14:31:00,3.831697,11.430048,Avocado,Cameroon,verified,1
cap_6446,381,2023-12-30 19:31:00,20.601,78.971825,Mahogany,India,verified,1
cap_6447,315,2024-04-26 23:59:00,-1.23488,36.785304,Rhizophora mucronata (Red Mangrove),Kenya,verified,0
cap_6448,324,2024-02-12 19:27:00,12.810799,121.722737,Cashew,Philippines,verified,0
cap_6449,259,2024-02-04 05:08:00,20.6491,78.909269,Cashew,India,verified,1
cap_6450,32,2023-04-12 00:57:00,12.866849,121.724126,Neem,Philippines,verified,1
cap_6451,479,2024-06-07 08:45:00,12.837412,121.860148,Acacia,Philippines,verified,0
cap_6452,24,2024-03-10 04:01:00,17.253411,-88.579447,Moringa,Belize,verified,1
cap_6453,294,2024-08-31 17:05:00,8.480991,-13.147828,Avocado,Sierra Leone,verified,0
cap_6454,243,2024-07-07 03:32:00,-1.259949,36.831364,Cashew,Kenya,verified,0
